date,new_cases,new_deaths,total_cases,total_deaths,continent
2020-06-25,0.0,0.0,33722.0,394.0,Europe
2020-06-26,0.0,0.0,33722.0,394.0,Europe
2020-06-27,0.0,0.0,33722.0,394.0,Europe
2020-06-28,6184.0,68.0,39906.0,462.0,Europe
2020-06-29,0.0,0.0,39906.0,462.0,Europe
2020-06-30,0.0,0.0,39906.0,462.0,Europe
2020-07-01,0.0,0.0,39906.0,462.0,Europe
2020-07-02,0.0,0.0,39906.0,462.0,Europe
2020-07-03,0.0,0.0,39906.0,462.0,Europe
2020-07-04,0.0,0.0,39906.0,462.0,Europe
2020-07-05,5188.0,53.0,45094.0,515.0,Europe
2020-07-06,0.0,0.0,45094.0,515.0,Europe
2020-07-07,0.0,0.0,45094.0,515.0,Europe
2020-07-08,0.0,0.0,45094.0,515.0,Europe
2020-07-09,0.0,0.0,45094.0,515.0,Europe
2020-07-10,0.0,0.0,45094.0,515.0,Europe
2020-07-11,0.0,0.0,45094.0,515.0,Europe
2020-07-12,4945.0,56.0,50039.0,571.0,Europe
2020-07-13,0.0,0.0,50039.0,571.0,Europe
2020-07-14,0.0,0.0,50039.0,571.0,Europe
2020-07-15,0.0,0.0,50039.0,571.0,Europe
2020-07-16,0.0,0.0,50039.0,571.0,Europe
2020-07-17,0.0,0.0,50039.0,571.0,Europe
2020-07-18,0.0,0.0,50039.0,571.0,Europe
2020-07-19,5084.0,52.0,55123.0,623.0,Europe
2020-07-20,0.0,0.0,55123.0,623.0,Europe
2020-07-21,0.0,0.0,55123.0,623.0,Europe
2020-07-22,0.0,0.0,55123.0,623.0,Europe
2020-07-23,0.0,0.0,55123.0,623.0,Europe
2020-07-24,0.0,0.0,55123.0,623.0,Europe
2020-07-25,0.0,0.0,55123.0,623.0,Europe
2020-07-26,6046.0,97.0,61169.0,720.0,Europe
2020-07-27,0.0,0.0,61169.0,720.0,Europe
2020-07-28,0.0,0.0,61169.0,720.0,Europe
2020-07-29,0.0,0.0,61169.0,720.0,Europe
2020-07-30,0.0,0.0,61169.0,720.0,Europe
2020-07-31,0.0,0.0,61169.0,720.0,Europe
2020-08-01,0.0,0.0,61169.0,720.0,Europe
2020-08-02,7012.0,79.0,68181.0,799.0,Europe
2020-08-03,0.0,0.0,68181.0,799.0,Europe
2020-08-04,0.0,0.0,68181.0,799.0,Europe
2020-08-05,0.0,0.0,68181.0,799.0,Europe
2020-08-06,0.0,0.0,68181.0,799.0,Europe
2020-08-07,0.0,0.0,68181.0,799.0,Europe
2020-08-08,0.0,0.0,68181.0,799.0,Europe
2020-08-09,8131.0,127.0,76312.0,926.0,Europe
2020-08-10,0.0,0.0,76312.0,926.0,Europe
2020-08-11,0.0,0.0,76312.0,926.0,Europe
2020-08-12,0.0,0.0,76312.0,926.0,Europe
2020-08-13,0.0,0.0,76312.0,926.0,Europe
2020-08-14,0.0,0.0,76312.0,926.0,Europe
2020-08-15,0.0,0.0,76312.0,926.0,Europe
2020-08-16,10024.0,121.0,86336.0,1047.0,Europe
2020-08-17,0.0,0.0,86336.0,1047.0,Europe
2020-08-18,0.0,0.0,86336.0,1047.0,Europe
2020-08-19,0.0,0.0,86336.0,1047.0,Europe
2020-08-20,0.0,0.0,86336.0,1047.0,Europe
2020-08-21,0.0,0.0,86336.0,1047.0,Europe
2020-08-22,0.0,0.0,86336.0,1047.0,Europe
2020-08-23,13252.0,102.0,99588.0,1149.0,Europe
2020-08-24,0.0,0.0,99588.0,1149.0,Europe
2020-08-25,0.0,0.0,99588.0,1149.0,Europe
2020-08-26,0.0,0.0,99588.0,1149.0,Europe
2020-08-27,0.0,0.0,99588.0,1149.0,Europe
2020-08-28,0.0,0.0,99588.0,1149.0,Europe
2020-08-29,0.0,0.0,99588.0,1149.0,Europe
2020-08-30,13822.0,218.0,113410.0,1367.0,Europe
2020-08-31,0.0,0.0,113410.0,1367.0,Europe
2020-09-01,0.0,0.0,113410.0,1367.0,Europe
2020-09-02,0.0,0.0,113410.0,1367.0,Europe
2020-09-03,0.0,0.0,113410.0,1367.0,Europe
2020-09-04,0.0,0.0,113410.0,1367.0,Europe
2020-09-05,0.0,0.0,113410.0,1367.0,Europe
2020-09-06,17414.0,202.0,130824.0,1569.0,Europe
2020-09-07,0.0,0.0,130824.0,1569.0,Europe
2020-09-08,0.0,0.0,130824.0,1569.0,Europe
2020-09-09,0.0,0.0,130824.0,1569.0,Europe
2020-09-10,0.0,0.0,130824.0,1569.0,Europe
2020-09-11,0.0,0.0,130824.0,1569.0,Europe
2020-09-12,0.0,0.0,130824.0,1569.0,Europe
2020-09-13,18911.0,137.0,149735.0,1706.0,Europe
2020-09-14,0.0,0.0,149735.0,1706.0,Europe
2020-09-15,0.0,0.0,149735.0,1706.0,Europe
2020-09-16,0.0,0.0,149735.0,1706.0,Europe
2020-09-17,0.0,0.0,149735.0,1706.0,Europe
2020-09-18,0.0,0.0,149735.0,1706.0,Europe
2020-09-19,0.0,0.0,149735.0,1706.0,Europe
2020-09-20,21092.0,326.0,170827.0,2032.0,Europe
2020-09-21,0.0,0.0,170827.0,2032.0,Europe
2020-09-22,0.0,0.0,170827.0,2032.0,Europe
2020-09-23,0.0,0.0,170827.0,2032.0,Europe
2020-09-24,0.0,0.0,170827.0,2032.0,Europe
2020-09-25,0.0,0.0,170827.0,2032.0,Europe
2020-09-26,0.0,0.0,170827.0,2032.0,Europe
2020-09-27,21299.0,278.0,192126.0,2310.0,Europe
2020-09-28,0.0,0.0,192126.0,2310.0,Europe
2020-09-29,0.0,0.0,192126.0,2310.0,Europe
2020-09-30,0.0,0.0,192126.0,2310.0,Europe
2020-10-01,0.0,0.0,192126.0,2310.0,Europe
2020-10-02,0.0,0.0,192126.0,2310.0,Europe
2020-10-03,0.0,0.0,192126.0,2310.0,Europe
2020-10-04,27198.0,278.0,219324.0,2588.0,Europe
2020-10-05,0.0,0.0,219324.0,2588.0,Europe
2020-10-06,0.0,0.0,219324.0,2588.0,Europe
2020-10-07,0.0,0.0,219324.0,2588.0,Europe
2020-10-08,0.0,0.0,219324.0,2588.0,Europe
2020-10-09,0.0,0.0,219324.0,2588.0,Europe
2020-10-10,0.0,0.0,219324.0,2588.0,Europe
2020-10-11,33814.0,442.0,253138.0,3030.0,Europe
2020-10-12,0.0,0.0,253138.0,3030.0,Europe
2020-10-13,0.0,0.0,253138.0,3030.0,Europe
2020-10-14,0.0,0.0,253138.0,3030.0,Europe
2020-10-15,0.0,0.0,253138.0,3030.0,Europe
2020-10-16,0.0,0.0,253138.0,3030.0,Europe
2020-10-17,0.0,0.0,253138.0,3030.0,Europe
2020-10-18,35486.0,405.0,288624.0,3435.0,Europe
2020-10-19,0.0,0.0,288624.0,3435.0,Europe
2020-10-20,0.0,0.0,288624.0,3435.0,Europe
2020-10-21,0.0,0.0,288624.0,3435.0,Europe
2020-10-22,0.0,0.0,288624.0,3435.0,Europe
2020-10-23,0.0,0.0,288624.0,3435.0,Europe
2020-10-24,0.0,0.0,288624.0,3435.0,Europe
2020-10-25,41583.0,445.0,330207.0,3880.0,Europe
2020-10-26,0.0,0.0,330207.0,3880.0,Europe
2020-10-27,0.0,0.0,330207.0,3880.0,Europe
2020-10-28,0.0,0.0,330207.0,3880.0,Europe
2020-10-29,0.0,0.0,330207.0,3880.0,Europe
2020-10-30,0.0,0.0,330207.0,3880.0,Europe
2020-10-31,0.0,0.0,330207.0,3880.0,Europe
2020-11-01,48518.0,923.0,378725.0,4803.0,Europe
2020-11-02,0.0,0.0,378725.0,4803.0,Europe
2020-11-03,0.0,0.0,378725.0,4803.0,Europe
2020-11-04,0.0,0.0,378725.0,4803.0,Europe
2020-11-05,0.0,0.0,378725.0,4803.0,Europe
2020-11-06,0.0,0.0,378725.0,4803.0,Europe
2020-11-07,0.0,0.0,378725.0,4803.0,Europe
2020-11-08,59561.0,1192.0,438286.0,5995.0,Europe
2020-11-09,0.0,0.0,438286.0,5995.0,Europe
2020-11-10,0.0,0.0,438286.0,5995.0,Europe
2020-11-11,0.0,0.0,438286.0,5995.0,Europe
2020-11-12,0.0,0.0,438286.0,5995.0,Europe
2020-11-13,0.0,0.0,438286.0,5995.0,Europe
2020-11-14,0.0,0.0,438286.0,5995.0,Europe
2020-11-15,75319.0,1130.0,513605.0,7125.0,Europe
2020-11-16,0.0,0.0,513605.0,7125.0,Europe
2020-11-17,0.0,0.0,513605.0,7125.0,Europe
2020-11-18,0.0,0.0,513605.0,7125.0,Europe
2020-11-19,0.0,0.0,513605.0,7125.0,Europe
2020-11-20,0.0,0.0,513605.0,7125.0,Europe
2020-11-21,0.0,0.0,513605.0,7125.0,Europe
2020-11-22,88651.0,1379.0,602256.0,8504.0,Europe
2020-11-23,0.0,0.0,602256.0,8504.0,Europe
2020-11-24,0.0,0.0,602256.0,8504.0,Europe
2020-11-25,0.0,0.0,602256.0,8504.0,Europe
2020-11-26,0.0,0.0,602256.0,8504.0,Europe
2020-11-27,0.0,0.0,602256.0,8504.0,Europe
2020-11-28,0.0,0.0,602256.0,8504.0,Europe
2020-11-29,95555.0,1252.0,697811.0,9756.0,Europe
2020-11-30,0.0,0.0,697811.0,9756.0,Europe
2020-12-01,0.0,0.0,697811.0,9756.0,Europe
2020-12-02,0.0,0.0,697811.0,9756.0,Europe
2020-12-03,0.0,0.0,697811.0,9756.0,Europe
2020-12-04,0.0,0.0,697811.0,9756.0,Europe
2020-12-05,0.0,0.0,697811.0,9756.0,Europe
2020-12-06,87403.0,1406.0,785214.0,11162.0,Europe
2020-12-07,0.0,0.0,785214.0,11162.0,Europe
2020-12-08,0.0,0.0,785214.0,11162.0,Europe
2020-12-09,0.0,0.0,785214.0,11162.0,Europe
2020-12-10,0.0,0.0,785214.0,11162.0,Europe
2020-12-11,0.0,0.0,785214.0,11162.0,Europe
2020-12-12,0.0,0.0,785214.0,11162.0,Europe
2020-12-13,76767.0,1514.0,861981.0,12676.0,Europe
2020-12-14,0.0,0.0,861981.0,12676.0,Europe
2020-12-15,0.0,0.0,861981.0,12676.0,Europe
2020-12-16,0.0,0.0,861981.0,12676.0,Europe
2020-12-17,0.0,0.0,861981.0,12676.0,Europe
2020-12-18,0.0,0.0,861981.0,12676.0,Europe
2020-12-19,0.0,0.0,861981.0,12676.0,Europe
2020-12-20,68736.0,1620.0,930717.0,14296.0,Europe
2020-12-21,0.0,0.0,930717.0,14296.0,Europe
2020-12-22,0.0,0.0,930717.0,14296.0,Europe
2020-12-23,0.0,0.0,930717.0,14296.0,Europe
2020-12-24,0.0,0.0,930717.0,14296.0,Europe
2020-12-25,0.0,0.0,930717.0,14296.0,Europe
2020-12-26,0.0,0.0,930717.0,14296.0,Europe
2020-12-27,57391.0,982.0,988108.0,15278.0,Europe
2020-12-28,0.0,0.0,988108.0,15278.0,Europe
2020-12-29,0.0,0.0,988108.0,15278.0,Europe
2020-12-30,0.0,0.0,988108.0,15278.0,Europe
2020-12-31,0.0,0.0,988108.0,15278.0,Europe
2021-01-01,0.0,0.0,988108.0,15278.0,Europe
2021-01-02,0.0,0.0,988108.0,15278.0,Europe
2021-01-03,49251.0,1254.0,1037359.0,16532.0,Europe
2021-01-04,0.0,0.0,1037359.0,16532.0,Europe
2021-01-05,0.0,0.0,1037359.0,16532.0,Europe
2021-01-06,0.0,0.0,1037359.0,16532.0,Europe
2021-01-07,0.0,0.0,1037359.0,16532.0,Europe
2021-01-08,0.0,0.0,1037359.0,16532.0,Europe
2021-01-09,0.0,0.0,1037359.0,16532.0,Europe
2021-01-10,39656.0,732.0,1077015.0,17264.0,Europe
2021-01-11,0.0,0.0,1077015.0,17264.0,Europe
2021-01-12,0.0,0.0,1077015.0,17264.0,Europe
2021-01-13,0.0,0.0,1077015.0,17264.0,Europe
2021-01-14,0.0,0.0,1077015.0,17264.0,Europe
2021-01-15,0.0,0.0,1077015.0,17264.0,Europe
2021-01-16,0.0,0.0,1077015.0,17264.0,Europe
2021-01-17,44402.0,1034.0,1121417.0,18298.0,Europe
2021-01-18,0.0,0.0,1121417.0,18298.0,Europe
2021-01-19,0.0,0.0,1121417.0,18298.0,Europe
2021-01-20,0.0,0.0,1121417.0,18298.0,Europe
2021-01-21,0.0,0.0,1121417.0,18298.0,Europe
2021-01-22,0.0,0.0,1121417.0,18298.0,Europe
2021-01-23,0.0,0.0,1121417.0,18298.0,Europe
2021-01-24,30612.0,1055.0,1152029.0,19353.0,Europe
2021-01-25,0.0,0.0,1152029.0,19353.0,Europe
2021-01-26,0.0,0.0,1152029.0,19353.0,Europe
2021-01-27,0.0,0.0,1152029.0,19353.0,Europe
2021-01-28,0.0,0.0,1152029.0,19353.0,Europe
2021-01-29,0.0,0.0,1152029.0,19353.0,Europe
2021-01-30,0.0,0.0,1152029.0,19353.0,Europe
2021-01-31,27158.0,844.0,1179187.0,20197.0,Europe
2021-02-01,0.0,0.0,1179187.0,20197.0,Europe
2021-02-02,0.0,0.0,1179187.0,20197.0,Europe
2021-02-03,0.0,0.0,1179187.0,20197.0,Europe
2021-02-04,0.0,0.0,1179187.0,20197.0,Europe
2021-02-05,0.0,0.0,1179187.0,20197.0,Europe
2021-02-06,0.0,0.0,1179187.0,20197.0,Europe
2021-02-07,25508.0,876.0,1204695.0,21073.0,Europe
2021-02-08,0.0,0.0,1204695.0,21073.0,Europe
2021-02-09,0.0,0.0,1204695.0,21073.0,Europe
2021-02-10,0.0,0.0,1204695.0,21073.0,Europe
2021-02-11,0.0,0.0,1204695.0,21073.0,Europe
2021-02-12,0.0,0.0,1204695.0,21073.0,Europe
2021-02-13,0.0,0.0,1204695.0,21073.0,Europe
2021-02-14,26498.0,748.0,1231193.0,21821.0,Europe
2021-02-15,0.0,0.0,1231193.0,21821.0,Europe
2021-02-16,0.0,0.0,1231193.0,21821.0,Europe
2021-02-17,0.0,0.0,1231193.0,21821.0,Europe
2021-02-18,0.0,0.0,1231193.0,21821.0,Europe
2021-02-19,0.0,0.0,1231193.0,21821.0,Europe
2021-02-20,0.0,0.0,1231193.0,21821.0,Europe
2021-02-21,34188.0,764.0,1265381.0,22585.0,Europe
2021-02-22,0.0,0.0,1265381.0,22585.0,Europe
2021-02-23,0.0,0.0,1265381.0,22585.0,Europe
2021-02-24,0.0,0.0,1265381.0,22585.0,Europe
2021-02-25,0.0,0.0,1265381.0,22585.0,Europe
2021-02-26,0.0,0.0,1265381.0,22585.0,Europe
2021-02-27,0.0,0.0,1265381.0,22585.0,Europe
2021-02-28,44472.0,895.0,1309853.0,23480.0,Europe
2021-03-01,0.0,0.0,1309853.0,23480.0,Europe
2021-03-02,0.0,0.0,1309853.0,23480.0,Europe
2021-03-03,0.0,0.0,1309853.0,23480.0,Europe
2021-03-04,0.0,0.0,1309853.0,23480.0,Europe
2021-03-05,0.0,0.0,1309853.0,23480.0,Europe
2021-03-06,0.0,0.0,1309853.0,23480.0,Europe
2021-03-07,55376.0,1145.0,1365229.0,24625.0,Europe
2021-03-08,0.0,0.0,1365229.0,24625.0,Europe
2021-03-09,0.0,0.0,1365229.0,24625.0,Europe
2021-03-10,0.0,0.0,1365229.0,24625.0,Europe
2021-03-11,0.0,0.0,1365229.0,24625.0,Europe
2021-03-12,0.0,0.0,1365229.0,24625.0,Europe
2021-03-13,0.0,0.0,1365229.0,24625.0,Europe
2021-03-14,60038.0,1238.0,1425267.0,25863.0,Europe
2021-03-15,0.0,0.0,1425267.0,25863.0,Europe
2021-03-16,0.0,0.0,1425267.0,25863.0,Europe
2021-03-17,0.0,0.0,1425267.0,25863.0,Europe
2021-03-18,0.0,0.0,1425267.0,25863.0,Europe
2021-03-19,0.0,0.0,1425267.0,25863.0,Europe
2021-03-20,0.0,0.0,1425267.0,25863.0,Europe
2021-03-21,80339.0,1643.0,1505606.0,27506.0,Europe
2021-03-22,0.0,0.0,1505606.0,27506.0,Europe
2021-03-23,0.0,0.0,1505606.0,27506.0,Europe
2021-03-24,0.0,0.0,1505606.0,27506.0,Europe
2021-03-25,0.0,0.0,1505606.0,27506.0,Europe
2021-03-26,0.0,0.0,1505606.0,27506.0,Europe
2021-03-27,0.0,0.0,1505606.0,27506.0,Europe
2021-03-28,104522.0,2057.0,1610128.0,29563.0,Europe
2021-03-29,0.0,0.0,1610128.0,29563.0,Europe
2021-03-30,0.0,0.0,1610128.0,29563.0,Europe
2021-03-31,0.0,0.0,1610128.0,29563.0,Europe
2021-04-01,0.0,0.0,1610128.0,29563.0,Europe
2021-04-02,0.0,0.0,1610128.0,29563.0,Europe
2021-04-03,0.0,0.0,1610128.0,29563.0,Europe
2021-04-04,103479.0,2454.0,1713607.0,32017.0,Europe
2021-04-05,0.0,0.0,1713607.0,32017.0,Europe
2021-04-06,0.0,0.0,1713607.0,32017.0,Europe
2021-04-07,0.0,0.0,1713607.0,32017.0,Europe
2021-04-08,0.0,0.0,1713607.0,32017.0,Europe
2021-04-09,0.0,0.0,1713607.0,32017.0,Europe
2021-04-10,0.0,0.0,1713607.0,32017.0,Europe
2021-04-11,105217.0,2714.0,1818824.0,34731.0,Europe
2021-04-12,0.0,0.0,1818824.0,34731.0,Europe
2021-04-13,0.0,0.0,1818824.0,34731.0,Europe
2021-04-14,0.0,0.0,1818824.0,34731.0,Europe
2021-04-15,0.0,0.0,1818824.0,34731.0,Europe
2021-04-16,0.0,0.0,1818824.0,34731.0,Europe
2021-04-17,0.0,0.0,1818824.0,34731.0,Europe
2021-04-18,91911.0,2699.0,1910735.0,37430.0,Europe
2021-04-19,0.0,0.0,1910735.0,37430.0,Europe
2021-04-20,0.0,0.0,1910735.0,37430.0,Europe
2021-04-21,0.0,0.0,1910735.0,37430.0,Europe
2021-04-22,0.0,0.0,1910735.0,37430.0,Europe
2021-04-23,0.0,0.0,1910735.0,37430.0,Europe
2021-04-24,0.0,0.0,1910735.0,37430.0,Europe
2021-04-25,77317.0,2518.0,1988052.0,39948.0,Europe
2021-04-26,0.0,0.0,1988052.0,39948.0,Europe
2021-04-27,0.0,0.0,1988052.0,39948.0,Europe
2021-04-28,0.0,0.0,1988052.0,39948.0,Europe
2021-04-29,0.0,0.0,1988052.0,39948.0,Europe
2021-04-30,0.0,0.0,1988052.0,39948.0,Europe
2021-05-01,0.0,0.0,1988052.0,39948.0,Europe
2021-05-02,55605.0,2232.0,2043657.0,42180.0,Europe
2021-05-03,0.0,0.0,2043657.0,42180.0,Europe
2021-05-04,0.0,0.0,2043657.0,42180.0,Europe
2021-05-05,0.0,0.0,2043657.0,42180.0,Europe
2021-05-06,0.0,0.0,2043657.0,42180.0,Europe
2021-05-07,0.0,0.0,2043657.0,42180.0,Europe
2021-05-08,0.0,0.0,2043657.0,42180.0,Europe
2021-05-09,36932.0,1872.0,2080589.0,44052.0,Europe
2021-05-10,0.0,0.0,2080589.0,44052.0,Europe
2021-05-11,0.0,0.0,2080589.0,44052.0,Europe
2021-05-12,0.0,0.0,2080589.0,44052.0,Europe
2021-05-13,0.0,0.0,2080589.0,44052.0,Europe
2021-05-14,0.0,0.0,2080589.0,44052.0,Europe
2021-05-15,0.0,0.0,2080589.0,44052.0,Europe
2021-05-16,33146.0,1562.0,2113735.0,45614.0,Europe
2021-05-17,0.0,0.0,2113735.0,45614.0,Europe
2021-05-18,0.0,0.0,2113735.0,45614.0,Europe
2021-05-19,0.0,0.0,2113735.0,45614.0,Europe
2021-05-20,0.0,0.0,2113735.0,45614.0,Europe
2021-05-21,0.0,0.0,2113735.0,45614.0,Europe
2021-05-22,0.0,0.0,2113735.0,45614.0,Europe
2021-05-23,27840.0,1262.0,2141575.0,46876.0,Europe
2021-05-24,0.0,0.0,2141575.0,46876.0,Europe
2021-05-25,0.0,0.0,2141575.0,46876.0,Europe
2021-05-26,0.0,0.0,2141575.0,46876.0,Europe
2021-05-27,0.0,0.0,2141575.0,46876.0,Europe
2021-05-28,0.0,0.0,2141575.0,46876.0,Europe
2021-05-29,0.0,0.0,2141575.0,46876.0,Europe
2021-05-30,19626.0,1260.0,2161201.0,48136.0,Europe
2021-05-31,0.0,0.0,2161201.0,48136.0,Europe
2021-06-01,0.0,0.0,2161201.0,48136.0,Europe
2021-06-02,0.0,0.0,2161201.0,48136.0,Europe
2021-06-03,0.0,0.0,2161201.0,48136.0,Europe
2021-06-04,0.0,0.0,2161201.0,48136.0,Europe
2021-06-05,0.0,0.0,2161201.0,48136.0,Europe
2021-06-06,11571.0,519.0,2172772.0,48655.0,Europe
2021-06-07,0.0,0.0,2172772.0,48655.0,Europe
2021-06-08,0.0,0.0,2172772.0,48655.0,Europe
2021-06-09,0.0,0.0,2172772.0,48655.0,Europe
2021-06-10,0.0,0.0,2172772.0,48655.0,Europe
2021-06-11,0.0,0.0,2172772.0,48655.0,Europe
2021-06-12,0.0,0.0,2172772.0,48655.0,Europe
2021-06-13,9373.0,544.0,2182145.0,49199.0,Europe
2021-06-14,0.0,0.0,2182145.0,49199.0,Europe
2021-06-15,0.0,0.0,2182145.0,49199.0,Europe
2021-06-16,0.0,0.0,2182145.0,49199.0,Europe
2021-06-17,0.0,0.0,2182145.0,49199.0,Europe
2021-06-18,0.0,0.0,2182145.0,49199.0,Europe
2021-06-19,0.0,0.0,2182145.0,49199.0,Europe
2021-06-20,5609.0,292.0,2187754.0,49491.0,Europe
2021-06-21,0.0,0.0,2187754.0,49491.0,Europe
2021-06-22,0.0,0.0,2187754.0,49491.0,Europe
2021-06-23,0.0,0.0,2187754.0,49491.0,Europe
2021-06-24,0.0,0.0,2187754.0,49491.0,Europe
2021-06-25,0.0,0.0,2187754.0,49491.0,Europe
2021-06-26,0.0,0.0,2187754.0,49491.0,Europe
2021-06-27,4360.0,249.0,2192114.0,49740.0,Europe
2021-06-28,0.0,0.0,2192114.0,49740.0,Europe
2021-06-29,0.0,0.0,2192114.0,49740.0,Europe
2021-06-30,0.0,0.0,2192114.0,49740.0,Europe
2021-07-01,0.0,0.0,2192114.0,49740.0,Europe
2021-07-02,0.0,0.0,2192114.0,49740.0,Europe
2021-07-03,0.0,0.0,2192114.0,49740.0,Europe
2021-07-04,3429.0,184.0,2195543.0,49924.0,Europe
2021-07-05,0.0,0.0,2195543.0,49924.0,Europe
2021-07-06,0.0,0.0,2195543.0,49924.0,Europe
2021-07-07,0.0,0.0,2195543.0,49924.0,Europe
2021-07-08,0.0,0.0,2195543.0,49924.0,Europe
2021-07-09,0.0,0.0,2195543.0,49924.0,Europe
2021-07-10,0.0,0.0,2195543.0,49924.0,Europe
2021-07-11,3551.0,154.0,2199094.0,50078.0,Europe
2021-07-12,0.0,0.0,2199094.0,50078.0,Europe
2021-07-13,0.0,0.0,2199094.0,50078.0,Europe
2021-07-14,0.0,0.0,2199094.0,50078.0,Europe
2021-07-15,0.0,0.0,2199094.0,50078.0,Europe
2021-07-16,0.0,0.0,2199094.0,50078.0,Europe
2021-07-17,0.0,0.0,2199094.0,50078.0,Europe
2021-07-18,3301.0,93.0,2202395.0,50171.0,Europe
2021-07-19,0.0,0.0,2202395.0,50171.0,Europe
2021-07-20,0.0,0.0,2202395.0,50171.0,Europe
2021-07-21,0.0,0.0,2202395.0,50171.0,Europe
2021-07-22,0.0,0.0,2202395.0,50171.0,Europe
2021-07-23,0.0,0.0,2202395.0,50171.0,Europe
2021-07-24,0.0,0.0,2202395.0,50171.0,Europe
2021-07-25,4154.0,143.0,2206549.0,50314.0,Europe
2021-07-26,0.0,0.0,2206549.0,50314.0,Europe
2021-07-27,0.0,0.0,2206549.0,50314.0,Europe
2021-07-28,0.0,0.0,2206549.0,50314.0,Europe
2021-07-29,0.0,0.0,2206549.0,50314.0,Europe
2021-07-30,0.0,0.0,2206549.0,50314.0,Europe
2021-07-31,0.0,0.0,2206549.0,50314.0,Europe
2021-08-01,4705.0,81.0,2211254.0,50395.0,Europe
2021-08-02,0.0,0.0,2211254.0,50395.0,Europe
2021-08-03,0.0,0.0,2211254.0,50395.0,Europe
2021-08-04,0.0,0.0,2211254.0,50395.0,Europe
2021-08-05,0.0,0.0,2211254.0,50395.0,Europe
2021-08-06,0.0,0.0,2211254.0,50395.0,Europe
2021-08-07,0.0,0.0,2211254.0,50395.0,Europe
2021-08-08,5921.0,145.0,2217175.0,50540.0,Europe
2021-08-09,0.0,0.0,2217175.0,50540.0,Europe
2021-08-10,0.0,0.0,2217175.0,50540.0,Europe
2021-08-11,0.0,0.0,2217175.0,50540.0,Europe
2021-08-12,0.0,0.0,2217175.0,50540.0,Europe
2021-08-13,0.0,0.0,2217175.0,50540.0,Europe
2021-08-14,0.0,0.0,2217175.0,50540.0,Europe
2021-08-15,6879.0,169.0,2224054.0,50709.0,Europe
2021-08-16,0.0,0.0,2224054.0,50709.0,Europe
2021-08-17,0.0,0.0,2224054.0,50709.0,Europe
2021-08-18,0.0,0.0,2224054.0,50709.0,Europe
2021-08-19,0.0,0.0,2224054.0,50709.0,Europe
2021-08-20,0.0,0.0,2224054.0,50709.0,Europe
2021-08-21,0.0,0.0,2224054.0,50709.0,Europe
2021-08-22,9078.0,231.0,2233132.0,50940.0,Europe
2021-08-23,0.0,0.0,2233132.0,50940.0,Europe
2021-08-24,0.0,0.0,2233132.0,50940.0,Europe
2021-08-25,0.0,0.0,2233132.0,50940.0,Europe
2021-08-26,0.0,0.0,2233132.0,50940.0,Europe
2021-08-27,0.0,0.0,2233132.0,50940.0,Europe
2021-08-28,0.0,0.0,2233132.0,50940.0,Europe
2021-08-29,9533.0,238.0,2242665.0,51178.0,Europe
2021-08-30,0.0,0.0,2242665.0,51178.0,Europe
2021-08-31,0.0,0.0,2242665.0,51178.0,Europe
2021-09-01,0.0,0.0,2242665.0,51178.0,Europe
2021-09-02,0.0,0.0,2242665.0,51178.0,Europe
2021-09-03,0.0,0.0,2242665.0,51178.0,Europe
2021-09-04,0.0,0.0,2242665.0,51178.0,Europe
2021-09-05,13367.0,263.0,2256032.0,51441.0,Europe
2021-09-06,0.0,0.0,2256032.0,51441.0,Europe
2021-09-07,0.0,0.0,2256032.0,51441.0,Europe
2021-09-08,0.0,0.0,2256032.0,51441.0,Europe
2021-09-09,0.0,0.0,2256032.0,51441.0,Europe
2021-09-10,0.0,0.0,2256032.0,51441.0,Europe
2021-09-11,0.0,0.0,2256032.0,51441.0,Europe
2021-09-12,19517.0,359.0,2275549.0,51800.0,Europe
2021-09-13,0.0,0.0,2275549.0,51800.0,Europe
2021-09-14,0.0,0.0,2275549.0,51800.0,Europe
2021-09-15,0.0,0.0,2275549.0,51800.0,Europe
2021-09-16,0.0,0.0,2275549.0,51800.0,Europe
2021-09-17,0.0,0.0,2275549.0,51800.0,Europe
2021-09-18,0.0,0.0,2275549.0,51800.0,Europe
2021-09-19,32822.0,559.0,2308371.0,52359.0,Europe
2021-09-20,0.0,0.0,2308371.0,52359.0,Europe
2021-09-21,0.0,0.0,2308371.0,52359.0,Europe
2021-09-22,0.0,0.0,2308371.0,52359.0,Europe
2021-09-23,0.0,0.0,2308371.0,52359.0,Europe
2021-09-24,0.0,0.0,2308371.0,52359.0,Europe
2021-09-25,0.0,0.0,2308371.0,52359.0,Europe
2021-09-26,44759.0,801.0,2353130.0,53160.0,Europe
2021-09-27,0.0,0.0,2353130.0,53160.0,Europe
2021-09-28,0.0,0.0,2353130.0,53160.0,Europe
2021-09-29,0.0,0.0,2353130.0,53160.0,Europe
2021-09-30,0.0,0.0,2353130.0,53160.0,Europe
2021-10-01,0.0,0.0,2353130.0,53160.0,Europe
2021-10-02,0.0,0.0,2353130.0,53160.0,Europe
2021-10-03,64606.0,1169.0,2417736.0,54329.0,Europe
2021-10-04,0.0,0.0,2417736.0,54329.0,Europe
2021-10-05,0.0,0.0,2417736.0,54329.0,Europe
2021-10-06,0.0,0.0,2417736.0,54329.0,Europe
2021-10-07,0.0,0.0,2417736.0,54329.0,Europe
